id,url,label,title,created_time,last_activity_date
67077765,https://stackoverflow.com/questions/67077765/model-spec-in-federated-learning-using-tensorflow-federated-core,"['tensorflow', 'tensorflow-federated', 'federated-learning']",MODEL_SPEC in Federated Learning (Using Tensorflow Federated Core),2021-04-13 23:21:31,2021-04-13 23:39:31
66546336,https://stackoverflow.com/questions/66546336/the-initialize-computation-to-construct-the-server-state,"['tensorflow-federated', 'federated-learning']",the initialize computation to construct the server state,2021-03-09 19:50:01,2021-04-13 09:00:27
66277912,https://stackoverflow.com/questions/66277912/the-validation-accuracy-gets-lower-when-the-number-of-workers-increases-in-feder,"['tensorflow-federated', 'federated-learning']",The validation accuracy gets lower when the number of workers increases in Federated Learning with non-IID dataset,2021-02-19 20:51:53,2021-02-20 22:14:18
65481370,https://stackoverflow.com/questions/65481370/size-mismatch-in-tensorflow-federated-eager-executor,"['python', 'tensorflow', 'machine-learning', 'tensorflow-federated', 'federated-learning']",Size mismatch in tensorflow_federated eager executor,2020-12-29 01:14:26,2020-12-29 06:35:54
62398875,https://stackoverflow.com/questions/62398875/how-to-transfer-weights-from-baseline-model-to-federated-model,"['tensorflow', 'tensorflow-federated', 'federated-learning']",How to transfer weights from baseline model to federated model?,2020-06-16 08:00:17,2020-11-28 18:54:46
62083380,https://stackoverflow.com/questions/62083380/federated-learning-implementing,"['python', 'machine-learning', 'federated-learning']",federated learning implementing,2020-05-29 18:01:14,2020-11-28 18:55:09
61243073,https://stackoverflow.com/questions/61243073/does-tensorflow-federated-support-dynamic-batch-size,"['tensorflow', 'tensorflow2.0', 'tensorflow-federated', 'federated-learning']",Does tensorflow-federated support dynamic batch size?,2020-04-16 13:09:39,2020-11-28 18:56:40
60866002,https://stackoverflow.com/questions/60866002/pysyft-client-and-server,"['websocket', 'federated-learning', 'pysyft']",Pysyft client and server,2020-03-26 19:17:03,2020-11-28 19:01:42
60202610,https://stackoverflow.com/questions/60202610/pysyft-federated-learning-error-with-websockets,"['python', 'websocket', 'pytorch', 'federated-learning', 'pysyft']","Pysyft Federated learning, Error with Websockets",2020-02-13 15:33:37,2020-11-28 19:03:07
59622300,https://stackoverflow.com/questions/59622300/resnet-model-in-tensorflow-federated,"['tensorflow', 'resnet', 'tensorflow-federated', 'federated-learning']",ResNet model in Tensorflow Federated,2020-01-07 12:47:12,2020-11-28 18:58:24
59484278,https://stackoverflow.com/questions/59484278/pureframeworktensorfounderror-runtime-error-fedeartedlearning,"['python', 'pytorch', 'federated-learning', 'pysyft']","PureFrameworkTensorFoundError, Runtime error -FedeartedLearning",2019-12-26 13:43:05,2020-11-28 19:09:32
59481435,https://stackoverflow.com/questions/59481435/valueerror-the-name-sequential-is-used-4-times-in-the-model-all-the-layer-na,"['machine-learning', 'keras', 'ensemble-learning', 'federated-learning']",ValueError: The name &quot;Sequential&quot; is used 4 times in the model. All the layer names should be unique?,2019-12-26 03:52:53,2020-11-28 18:58:47
59430106,https://stackoverflow.com/questions/59430106/how-to-implement-my-own-federated-algorithm-usinsg-tensorflow-federated,"['tensorflow', 'tensorflow-federated', 'federated-learning']",How to implement my own federated algorithm Usinsg tensorflow federated,2019-12-21 02:53:53,2020-11-28 18:59:11
56529169,https://stackoverflow.com/questions/56529169/how-to-use-tff-apis-for-custom-usage,"['python', 'tensorflow', 'tensorflow-federated', 'federated-learning']",How to use TFF api&#39;s for custom usage?,2019-06-10 23:21:54,2020-12-14 01:21:53
72777309,https://stackoverflow.com/questions/72777309/when-switching-from-federated-to-centralized-dataset-error-may-indicate-that-yo,"['python', 'numpy', 'tensorflow', 'tensorflow-federated', 'federated-learning']",When switching from federated to centralized dataset -Error may indicate that you&#39;re trying to pass a Tensor to a NumPy call,2022-06-28 03:16:21,2022-07-07 13:09:53
71767784,https://stackoverflow.com/questions/71767784/accuracy-0-for-binary-classification,"['deep-learning', 'pytorch', 'loss', 'cross-entropy', 'federated-learning']",Accuracy 0% for binary classification,2022-04-06 21:36:06,2022-04-06 22:27:50
70590588,https://stackoverflow.com/questions/70590588/typeerror-init-got-an-unexpected-keyword-argument-intialize-fn,"['tensorflow', 'tensorflow-federated', 'federated-learning']",TypeError: __init__() got an unexpected keyword argument &#39;intialize_fn&#39;,2022-01-05 17:33:12,2022-01-06 03:40:21
69841983,https://stackoverflow.com/questions/69841983/intel-openfl-runtimeerror-mat1-and-mat2-shapes-cannot-be-multiplied-128x512,"['neural-network', 'runtime-error', 'intel', 'openfl', 'federated-learning']",Intel OpenFL - RuntimeError: mat1 and mat2 shapes cannot be multiplied (128x512 and 2048x4096),2021-11-04 23:45:40,2022-02-23 23:36:43
68018178,https://stackoverflow.com/questions/68018178/federated-learning-for-image-classification-in-colab,"['python', 'machine-learning', 'tensorflow-federated', 'federated-learning']",Federated Learning for Image Classification in colab,2021-06-17 19:12:23,2021-06-20 01:09:27
67602060,https://stackoverflow.com/questions/67602060/how-to-print-state-of-model-in-federated-learning,"['tensorflow-federated', 'federated-learning']",How to print state of model in Federated learning,2021-05-19 19:08:11,2021-05-19 19:29:53
67051923,https://stackoverflow.com/questions/67051923/no-module-named-tensorflow-fedarated,"['python-3.x', 'tensorflow', 'google-colaboratory', 'federated-learning']",No module named &#39;tensorflow_fedarated&#39;,2021-04-12 10:21:55,2021-04-22 21:06:21
66875831,https://stackoverflow.com/questions/66875831/federated-reinforcement-learning,"['python', 'pytorch', 'reinforcement-learning', 'deque', 'federated-learning']",Federated reinforcement learning,2021-03-31 01:37:48,2021-03-31 13:34:10
66304067,https://stackoverflow.com/questions/66304067/error-while-executing-federated-learning-text-generation-tutorial-in-colab,"['tensorflow', 'google-colaboratory', 'tensorflow-datasets', 'tensorflow-federated', 'federated-learning']",Error while executing federated learning text generation tutorial in Colab,2021-02-21 23:43:42,2021-02-22 01:09:24
66289113,https://stackoverflow.com/questions/66289113/how-to-split-the-dataset-into-train-and-test-based-on-client-number-using-feder,"['python', 'tensorflow', 'federated-learning']",How to split the dataset into train and test based on client number using &quot;Federated learning&quot;,2021-02-20 15:32:33,2021-02-20 19:44:59
65527210,https://stackoverflow.com/questions/65527210/lstm-sequence-prediction-overfits-on-one-specific-value-only,"['machine-learning', 'keras', 'lstm', 'federated-learning']",LSTM sequence prediction overfits on one specific value only,2021-01-01 12:01:35,2021-01-06 15:42:16
64962547,https://stackoverflow.com/questions/64962547/converting-csv-file-data-into-federated-data,"['python', 'pandas', 'tensorflow', 'tensorflow-federated', 'federated-learning']",Converting CSV file data into federated data,2020-11-23 12:26:19,2020-11-28 19:12:17
64037971,https://stackoverflow.com/questions/64037971/using-dart-pigeon-in-a-federated-model,"['dart', 'plugins', 'federated-learning']",Using dart pigeon in a federated model,2020-09-24 08:28:34,2021-12-11 23:53:28
73083132,https://stackoverflow.com/questions/73083132/im-getting-an-numpyclient-fit-did-not-return-a-tuple-with-3-elements-error,"['python', 'scikit-learn', 'data-science', 'flower', 'federated-learning']",I&#39;m getting an **NumPyClient.fit did not return a tuple with 3 elements.** error when I run client.py file. What could be the problem?,2022-07-23 00:02:57,2022-07-23 00:16:53
66576677,https://stackoverflow.com/questions/66576677/accuracy-decreasing-after-iteration-in-federated-learning-setting,"['python', 'tensorflow', 'machine-learning', 'mnist', 'federated-learning']",Accuracy decreasing after iteration in federated learning setting,2021-03-11 12:53:21,2021-03-31 20:37:33
71441870,https://stackoverflow.com/questions/71441870/training-the-global-and-local-model-in-federated-learning,"['tensorflow', 'machine-learning', 'tensorflow-federated', 'federated-learning']",Training the global and local model in federated learning,2022-03-12 00:43:59,2022-03-17 22:47:38
72698170,https://stackoverflow.com/questions/72698170/typeerror-expected-at-most-1-arguments-got-2-data-collections-ordered,"['python', 'ordereddictionary', 'tensorflow-federated', 'federated-learning', 'ordereddict']","TypeError: expected at most 1 arguments, got 2....... data = collections.OrderedDict(&#39;data&#39;, distributed_data[i])",2022-06-21 17:14:29,2022-06-21 17:50:12
66680070,https://stackoverflow.com/questions/66680070/attributeerror-type-object-tensor-has-no-attribute-fft,['pysyft'],AttributeError: type object &#39;Tensor&#39; has no attribute &#39;fft&#39;,2021-03-18 03:37:23,2021-07-03 14:55:39
58367187,https://stackoverflow.com/questions/58367187/modulenotfounderror-no-module-named-syft-pysyft,"['python', 'conda', 'pysyft']",ModuleNotFoundError: No module named &#39;syft&#39; (PySyft),2019-10-14 03:42:39,2020-11-28 19:03:40
56975953,https://stackoverflow.com/questions/56975953/what-does-this-warning-mean-in-pate-analysis,"['python', 'pytorch', 'pysyft']",What does this warning mean in PATE analysis?,2019-07-11 01:38:33,2020-11-28 19:09:11
63469539,https://stackoverflow.com/questions/63469539/how-can-i-download-a-pip-whl-change-the-version-of-dependencies-and-build-a-whl,"['python', 'installation', 'pip', 'pysyft']","How can I download a pip whl, change the version of dependencies and build a whl file again to install it with pip?",2020-08-18 21:19:55,2022-01-27 03:38:34
61850455,https://stackoverflow.com/questions/61850455/could-not-find-a-version-that-satisfies-the-requirement-torch-1-4-0-from-syft,"['python', 'pytorch', 'pysyft']","Could not find a version that satisfies the requirement torch~=1.4.0 (from syft) (from versions: 0.1.2, 0.1.2.post1, 0.1.2.post2)",2020-05-17 18:39:11,2021-04-01 12:09:16
59239818,https://stackoverflow.com/questions/59239818/pysyft-torrch-jit-script-runtimeerror-undefined-value-reduction,"['python', 'pytorch', 'jit', 'pysyft']",pysyft torrch.jit. script RuntimeError: undefined value _Reduction,2019-12-09 04:54:55,2020-11-28 19:04:01
66483639,https://stackoverflow.com/questions/66483639/attributeerror-module-syft-has-no-attribute-torchhook,"['python', 'encryption', 'pysyft']",AttributeError: module &#39;syft&#39; has no attribute &#39;TorchHook&#39;,2021-03-05 05:54:50,2021-10-08 09:42:23
65236793,https://stackoverflow.com/questions/65236793/multiple-values-for-argument,"['python', 'pytorch', 'pysyft']",Multiple values for argument,2020-12-10 22:49:39,2020-12-10 23:12:23
60365627,https://stackoverflow.com/questions/60365627/syft-pysyft-modulenotfounderror-syft-proto-messaging-v1-protocol-pb2,"['python', 'installation', 'google-colaboratory', 'pysyft']",Syft (PySyft) : ModuleNotFoundError &#39;syft_proto.messaging.v1.protocol_pb2&#39;,2020-02-24 02:50:23,2020-11-28 19:05:15
72035825,https://stackoverflow.com/questions/72035825/typeerror-type-object-is-not-subscriptable-when-importing-tensorflow-federate,"['tensorflow', 'typeerror', 'google-colaboratory', 'tensorflow-federated']",TypeError: &#39;type&#39; object is not subscriptable when importing tensorflow_federated as tff,2022-04-28 06:08:14,2022-05-01 23:10:51
60920524,https://stackoverflow.com/questions/60920524/error-while-using-gpu-based-remote-execution-with-tensorflow-federated,"['python', 'tensorflow-federated']",Error while using GPU based remote execution with Tensorflow federated,2020-03-30 04:48:31,2020-05-13 07:34:14
60903579,https://stackoverflow.com/questions/60903579/error-when-running-tensorflow-federated-on-server,['tensorflow-federated'],Error when running TensorFlow Federated on server,2020-03-29 00:32:38,2020-03-31 16:28:10
60815004,https://stackoverflow.com/questions/60815004/modulenotfounderror-no-module-named-tensorflow-federated-python-research,"['python', 'ubuntu', 'deep-learning', 'tensorflow2.0', 'tensorflow-federated']",ModuleNotFoundError: No module named &#39;tensorflow_federated.python.research&#39;,2020-03-23 21:59:14,2020-03-23 22:56:50
57303280,https://stackoverflow.com/questions/57303280/how-to-create-your-own-federated-dataset-and-do-learning-over-multiple-devices-w,"['tensorflow', 'tensorflow-federated']",How to create your own federated dataset and do learning over multiple devices with TensorflowFederated?,2019-08-01 14:51:49,2019-08-03 06:33:19
71231671,https://stackoverflow.com/questions/71231671/how-to-solve-valueerror-unable-to-unpack-value-as-a-tf-compat-v1-graphdef,"['python', 'tensorflow', 'tensorflow-federated']",How to solve &quot;ValueError: Unable to unpack value [] as a tf.compat.v1.GraphDef&quot;,2022-02-23 13:14:14,2022-02-25 16:08:55
62273164,https://stackoverflow.com/questions/62273164/cannot-run-the-event-loop-when-another-loop-is-running,"['tensorflow', 'tensorflow2.0', 'tensorflow-serving', 'tensorflow-federated']",Cannot run the event loop when another loop is running,2020-06-09 08:28:59,2021-05-31 02:04:36
58484719,https://stackoverflow.com/questions/58484719/tensor-type-error-when-federated-learning,"['python', 'pandas', 'dataframe', 'tensorflow', 'tensorflow-federated']",Tensor type error when federated learning,2019-10-21 18:48:59,2019-10-22 20:37:32
72899013,https://stackoverflow.com/questions/72899013/how-to-install-tensorflow-federated-0-28-0-on-win10,"['python-3.x', 'tensorflow2.0', 'tensorflow-federated']",How to install Tensorflow-Federated 0.28.0 on win10?,2022-07-07 21:48:29,2022-07-20 01:56:14
72514759,https://stackoverflow.com/questions/72514759/find-the-true-and-predicted-labels-in-tensorflow-federated,"['python', 'tensorflow', 'machine-learning', 'tensorflow-federated']",Find the true and predicted labels in Tensorflow Federated,2022-06-06 16:07:56,2022-06-17 05:07:23
71899247,https://stackoverflow.com/questions/71899247/fedprox-tensorflow-federated-typeerror-cannot-unpack-non-iterable-learningproc,"['tensorflow', 'tensorflow-federated']",fedprox tensorflow federated (TypeError: cannot unpack non-iterable LearningProcessOutput object),2022-04-17 12:22:35,2022-04-27 22:18:28
71748346,https://stackoverflow.com/questions/71748346/keras-model-prediction-after-tensorflow-federated-learning,"['python', 'tensorflow', 'keras', 'tensorflow-federated']",Keras model prediction after tensorflow federated learning,2022-04-05 16:15:35,2022-06-16 21:23:21
71396780,https://stackoverflow.com/questions/71396780/loading-multiple-csv-files-silos-to-compose-tensorflow-federated-dataset,"['tensorflow-datasets', 'tensorflow-federated']",Loading multiple CSV files (silos) to compose Tensorflow Federated dataset,2022-03-08 22:38:54,2022-03-11 01:04:21
70398702,https://stackoverflow.com/questions/70398702/client-level-differential-privacy-in-tensorflow-federated-local-dp,"['tensorflow', 'keras', 'privacy', 'tensorflow-federated']",Client level differential privacy in Tensorflow Federated (Local DP),2021-12-18 04:44:03,2021-12-20 17:45:02
69619028,https://stackoverflow.com/questions/69619028/access-and-modify-weights-sent-from-client-on-the-server-tensorflow-federated,"['python', 'tensorflow', 'tensorflow-federated']",Access and modify weights sent from client on the server tensorflow federated,2021-10-18 23:51:20,2021-11-08 17:49:06
69614134,https://stackoverflow.com/questions/69614134/tensorflow-federated-object-is-not-subscriptable,"['python', 'tensorflow', 'tensorflow-federated']",Tensorflow Federated object is not subscriptable,2021-10-18 17:59:16,2021-10-19 16:58:05
69281046,https://stackoverflow.com/questions/69281046/how-to-change-clipping-and-noise-parameters-during-differentially-private-traini,['tensorflow-federated'],How to change clipping and noise parameters during differentially private training with Tensorflow Federated,2021-09-22 16:53:09,2021-09-24 00:27:26
68926524,https://stackoverflow.com/questions/68926524/how-to-initialize-clients-states-in-stateful-federated-learning-using-the-tens,"['python', 'tensorflow', 'tensorflow-federated']","How to initialize clients&#39; states in stateful Federated Learning, using the TensorFlow Federated framework?",2021-08-26 00:18:58,2021-08-26 18:03:37
68891143,https://stackoverflow.com/questions/68891143/tensorflow-federated-tff-typeerror-in-tff-templates-iterativeprocess-next-wh,"['tensorflow', 'python-3.6', 'tensorflow-federated']",TensorFlow Federated (TFF) TypeError in tff.templates.IterativeProcess.next() when clients_per_round exceed 99,2021-08-23 18:39:29,2021-08-25 12:14:50
67982276,https://stackoverflow.com/questions/67982276/recommended-way-of-measuring-execution-time-in-tensorflow-federated,"['tensorflow', 'tensorflow-federated']",Recommended way of measuring execution time in Tensorflow Federated,2021-06-15 15:58:43,2021-06-15 21:49:45
66778069,https://stackoverflow.com/questions/66778069/tensorflow-federated-in-c,"['tensorflow', 'tensorflow2.0', 'tensorflow-federated']",Tensorflow Federated in C++,2021-03-24 17:24:18,2022-06-20 08:28:22
66413948,https://stackoverflow.com/questions/66413948/per-example-clipping-in-tensorflow-federated-with-dp-fedavg,"['tensorflow', 'tensorflow2.0', 'tensorflow-federated']",Per example clipping in TensorFlow Federated with DP-FedAvg,2021-03-01 05:21:41,2021-03-03 01:29:03
65178310,https://stackoverflow.com/questions/65178310/customized-aggregation-algorithm-for-gradient-updates-in-tensorflow-federated,"['tensorflow', 'tensorflow-federated']",Customized aggregation algorithm for gradient updates in tensorflow federated,2020-12-07 16:33:16,2020-12-21 02:48:43
64398484,https://stackoverflow.com/questions/64398484/how-to-manipulate-client-gradients-in-tensorflow-federated-sgd,"['python', 'tensorflow', 'tensorflow-federated', 'sgd']",How to manipulate client gradients in tensorflow federated sgd,2020-10-17 10:33:25,2020-10-19 02:22:33
63090535,https://stackoverflow.com/questions/63090535/tensorflow-federated-tff-still-a-simulation-environment,"['tensorflow', 'tensorflow-federated']",Tensorflow Federated TFF still a Simulation Environment?,2020-07-26 00:07:56,2020-07-27 00:30:59
62906596,https://stackoverflow.com/questions/62906596/attributeerror-tensor-op-is-meaningless-when-eager-execution-is-enabled-when-us,"['python', 'tensorflow', 'keras', 'tensorflow-federated']",AttributeError: Tensor.op is meaningless when eager execution is enabled when using multiple feature inputs in Tensorflow federated,2020-07-15 10:13:44,2020-07-17 10:17:53
62832704,https://stackoverflow.com/questions/62832704/accuracy-is-decreasing-too-slowly-with-each-epoch-in-tensorflow-federated-traini,"['tensorflow', 'tensorflow-federated']",Accuracy is Decreasing Too Slowly with each Epoch in Tensorflow Federated Training,2020-07-10 18:49:15,2020-07-11 11:55:24
62578714,https://stackoverflow.com/questions/62578714/fedprox-with-tensorflow-federated,['tensorflow-federated'],FedProx with TensorFlow Federated,2020-06-25 23:18:12,2021-07-30 22:48:01
61268081,https://stackoverflow.com/questions/61268081/how-to-install-tensorflow-federated-directly-from-github-or-local-download,"['tensorflow', 'github', 'tensorflow-federated']",How to install Tensorflow federated directly from GitHub or local download?,2020-04-17 17:20:17,2021-11-09 22:59:32
61102268,https://stackoverflow.com/questions/61102268/cant-run-tensorflow-federated-on-gpu,['tensorflow-federated'],Can&#39;t run Tensorflow-federated on GPU,2020-04-08 21:48:21,2020-04-13 20:19:43
62398225,https://stackoverflow.com/questions/62398225/when-using-building-a-federated-averaging-process-typeerror-expected-a-callab,['tensorflow-federated'],When using building a federated averaging process - TypeError: Expected a callable.... found Enhanced Model,2020-06-16 06:46:32,2020-06-16 09:53:58
62786889,https://stackoverflow.com/questions/62786889/error-while-encoding-with-hub-keraslayer-while-using-tff,"['tensorflow', 'tensorflow2.0', 'tf.keras', 'tensorflow-federated']",&#39;Error While Encoding with Hub.KerasLayer&#39; while using TFF,2020-07-08 11:01:59,2020-07-09 22:02:09
60841235,https://stackoverflow.com/questions/60841235/how-to-prepare-my-datasetnot-images-to-implement-fedavg-on-tensorflow-federate,"['python', 'deep-learning', 'tensorflow-federated']",How to prepare my dataset(Not Images) to implement FedAVG on Tensorflow Federated?,2020-03-25 08:14:15,2020-03-25 21:17:30
60457040,https://stackoverflow.com/questions/60457040/get-typeerror-caught-exception-for-using-accuracy-in-tensorflow-federated,"['python', 'keras', 'tensorflow-federated']",get &#39;TypeError: Caught exception&#39; for using &#39;accuracy&#39; in Tensorflow Federated,2020-02-29 02:00:44,2020-03-10 18:48:48
60181180,https://stackoverflow.com/questions/60181180/tensorflow-federated-typeerror-when-using-customized-dataset-and-model,"['tensorflow', 'tensorflow-federated']",tensorflow federated : TypeError when using customized dataset and model,2020-02-12 12:30:15,2022-06-04 22:56:27
56514398,https://stackoverflow.com/questions/56514398/why-the-tensorflow-federated-performance-is-worse-than-single-keras-model,['tensorflow-federated'],Why the tensorflow-federated performance is worse than single Keras model,2019-06-09 20:00:01,2019-06-25 07:38:06
56334232,https://stackoverflow.com/questions/56334232/how-to-print-local-outputs-in-tensorflow-federated,['tensorflow-federated'],how to print local outputs in tensorflow federated?,2019-05-28 10:13:44,2022-03-25 01:12:09
56215147,https://stackoverflow.com/questions/56215147/can-i-aggregate-over-gradients-in-tensorflow-federated,"['tensorflow', 'tensorflow-federated']",Can I aggregate over gradients in tensorflow-federated?,2019-05-20 14:08:30,2019-05-21 00:36:07
56095605,https://stackoverflow.com/questions/56095605/adapting-an-existing-keras-model-with-multiple-inputs-to-tensorflow-federated,"['tensorflow', 'keras', 'tensorflow-federated']",Adapting an existing keras model with multiple inputs to tensorflow federated,2019-05-12 09:45:33,2019-05-16 01:05:49
55750736,https://stackoverflow.com/questions/55750736/tensorflow-federated-adapting-existing-keras-model,"['python-3.x', 'tensorflow', 'tensorflow-federated']",TensorFlow Federated - Adapting existing keras model,2019-04-19 01:05:14,2019-04-19 03:12:27
55510877,https://stackoverflow.com/questions/55510877/problem-with-evaluation-function-in-tensorflow-federated,['tensorflow-federated'],Problem with evaluation function in tensorflow federated,2019-04-04 16:08:02,2019-04-20 03:18:16
72428249,https://stackoverflow.com/questions/72428249/what-version-of-tensorflow-federated-has-the-module-federated-computation,"['python', 'tensorflow', 'tensorflow-federated']",What version of Tensorflow federated has the module &#39;federated_computation&#39;?,2022-05-30 08:52:37,2022-05-31 00:38:28
65274580,https://stackoverflow.com/questions/65274580/how-to-load-serverstate-optimizer-state-to-continue-training-in-tensorflow-feder,['tensorflow-federated'],How to load ServerState.optimizer_state to continue training in Tensorflow Federated,2020-12-13 18:33:01,2020-12-22 07:00:49
65071335,https://stackoverflow.com/questions/65071335/tensorflow-federated-0-17-0-is-totally-gpu-or-gpu-and-cpu,['tensorflow-federated'],Tensorflow-federated 0.17.0 is totally GPU or GPU and CPU?,2020-11-30 17:53:40,2020-12-01 03:17:27
64053996,https://stackoverflow.com/questions/64053996/tensorflow-federated-keras-model-with-custom-learning-algorithm,"['python', 'tensorflow', 'keras', 'tensorflow-federated']",TensorFlow Federated: Keras model with custom learning algorithm,2020-09-25 04:32:14,2020-10-01 13:01:21
64046242,https://stackoverflow.com/questions/64046242/applying-differential-privacy-in-tensorflow-federated,"['tensorflow', 'tensorflow-federated']",Applying Differential Privacy in TensorFlow Federated,2020-09-24 20:15:40,2020-09-25 00:13:21
61393106,https://stackoverflow.com/questions/61393106/does-tensorflow-federated-support-placing-training-data-on-client-side,"['tensorflow-federated', 'remote-execution']",Does tensorflow-federated support placing training data on client side?,2020-04-24 01:14:26,2020-05-10 20:29:33
60876340,https://stackoverflow.com/questions/60876340/how-can-i-save-a-trained-tensorflow-federated-model-as-a-h5-model,['tensorflow-federated'],How can I save a trained TensorFlow Federated model as a .h5 model?,2020-03-27 05:23:17,2020-03-28 17:37:47
59448706,https://stackoverflow.com/questions/59448706/how-to-get-client-models-based-on-keras-in-tensorflow-federated,['tensorflow-federated'],How to get client models (based on Keras) in tensorflow federated?,2019-12-23 07:06:17,2019-12-23 22:34:17
58247978,https://stackoverflow.com/questions/58247978/tensorflow-federated-learning-checkpoint,"['tensorflow', 'tensorflow-federated']",tensorflow federated learning checkpoint,2019-10-05 19:45:30,2019-10-22 20:48:14
57581345,https://stackoverflow.com/questions/57581345/change-model-in-tensorflow-federated-but-not-work,['tensorflow-federated'],change model in tensorflow-federated but not work,2019-08-21 04:48:44,2019-08-22 23:44:22
56989980,https://stackoverflow.com/questions/56989980/writing-tensorflow-federated-aggregation-function-e-g-tff-federated-mean,['tensorflow-federated'],"writing tensorflow federated aggregation function (e.g., tff.federated_mean)",2019-07-11 21:07:28,2019-07-12 01:56:56
72299609,https://stackoverflow.com/questions/72299609/typeerror-value-passed-to-parameter-input-has-datatype-bool-not-in-list-of-al,"['python', 'tensorflow', 'machine-learning', 'keras']","TypeError: Value passed to parameter &#39;input&#39; has DataType bool not in list of allowed values, pass data in files to a model",2022-05-19 14:28:21,2022-05-19 23:41:26
73041436,https://stackoverflow.com/questions/73041436/how-to-explain-tff-to-typetf-int64-2,"['python', 'tensorflow', 'tensorflow2.0', 'tensorflow-federated']","How to explain &quot;tff.to_type((tf.int64, [2]))&quot;?",2022-07-20 01:49:09,2022-07-20 22:52:47
65858776,https://stackoverflow.com/questions/65858776/how-to-transfer-data-between-clients-using-tensorlow-federated,"['tensorflow', 'distributed', 'federated']",How to transfer data between clients using Tensorlow Federated,2021-01-23 19:39:18,2021-01-24 05:33:23
67138338,https://stackoverflow.com/questions/67138338/unable-to-interpret-an-argument-of-type-tensorflow-python-data-ops-dataset-ops-p,"['tensorflow', 'tensorflow-federated']",Unable to interpret an argument of type tensorflow.python.data.ops.dataset_ops.PrefetchDataset as a TFF value in iterative process,2021-04-17 20:45:45,2021-04-17 22:05:45
65772509,https://stackoverflow.com/questions/65772509/collecting-the-weights-returned-by-clients-without-aggregating-them,"['machine-learning', 'tensorflow-federated']",Collecting the weights returned by clients without aggregating them,2021-01-18 18:14:40,2021-01-19 13:17:04
65273151,https://stackoverflow.com/questions/65273151/how-to-initialize-the-model-with-certain-weights,"['tensorflow2.0', 'tensorflow-federated']",How to initialize the model with certain weights?,2020-12-13 14:58:30,2021-04-09 01:30:23
62332459,https://stackoverflow.com/questions/62332459/tff-custom-input-spec-with-custom-data-set-typeerror-object-of-type-tensors,['tensorflow-federated'],TFF: Custom input spec with custom data set - TypeError: object of type &#39;TensorSpec&quot; has no len(),2020-06-12 03:52:49,2020-06-13 02:33:55
61054174,https://stackoverflow.com/questions/61054174/send-a-keras-model-with-grpc,"['python', 'tensorflow', 'keras', 'protocol-buffers', 'grpc']",Send a Keras model with gRPC,2020-04-06 14:33:54,2020-05-12 00:10:46
61882422,https://stackoverflow.com/questions/61882422/tensorflow-federated-learning-from-keras-model-no-longer-contains-dummy-bat,"['tensorflow', 'tensorflow-federated']",`tensorflow_federated.learning.from_keras_model()` no longer contains &#39;dummy_batch&#39; keyword?,2020-05-19 10:49:00,2020-05-19 11:38:52
60285187,https://stackoverflow.com/questions/60285187/how-to-plot-histogram-summary-for-delta-weight-in-federated-tensorflow,"['python', 'tensorflow', 'tensorflow-federated']",How to plot Histogram summary for delta weight in Federated Tensorflow?,2020-02-19 00:15:12,2020-02-21 23:40:50
72132691,https://stackoverflow.com/questions/72132691/use-different-metrics-in-tf-keras-metrics-for-mutli-classification-model,"['python', 'tensorflow', 'keras', 'tensorflow-federated']",Use different metrics in tf.keras.metrics for mutli-classification model,2022-05-06 03:31:25,2022-05-18 16:00:17
71790095,https://stackoverflow.com/questions/71790095/colab-pro-using-gpu-crashes-the-session,"['python', 'tensorflow', 'google-colaboratory']",Colab Pro: using GPU crashes the session,2022-04-08 07:39:05,2022-05-12 16:00:46
60489703,https://stackoverflow.com/questions/60489703/tff-uses-a-lot-of-cpu,['tensorflow-federated'],TFF uses a lot of CPU,2020-03-02 21:18:53,2020-03-03 01:42:04
56962453,https://stackoverflow.com/questions/56962453/i-am-getting-an-error-while-installing-pate-from-syft,['pytorch'],I am getting an error while installing PATE from SYFT,2019-07-10 09:55:36,2019-07-11 00:36:50
70339578,https://stackoverflow.com/questions/70339578/how-to-find-deeply-layered-usages-of-log4j,"['maven', 'log4j', 'hibernate-validator', 'jboss-logging']",How to find deeply layered usages of Log4j,2021-12-14 02:54:15,2021-12-15 01:41:00
69208382,https://stackoverflow.com/questions/69208382/which-version-of-pysyft-works-with-torch-1-8-or-1-9,"['python', 'pip', 'pytorch']",Which version of pysyft works with torch 1.8 or 1.9?,2021-09-16 20:24:16,2021-10-23 00:44:17
34989103,https://stackoverflow.com/questions/34989103/xquery-1-0-is-not-printing-what-i-expect-wrong-use-of-flwr,"['xml', 'xquery']",XQuery 1.0 is not printing what I expect - Wrong use of FLWR,2016-01-25 17:30:54,2016-01-25 18:18:27
14016143,https://stackoverflow.com/questions/14016143/can-xquery-support-tree-structure-query,"['tree', 'xquery', 'openehr']",Can XQuery support tree structure query?,2012-12-24 09:32:55,2017-11-13 20:39:06
4110306,https://stackoverflow.com/questions/4110306/xslt-vs-xquery,"['development-environment', 'xslt', 'xquery']",XSLT vs. XQuery,2010-11-06 05:36:24,2013-05-02 22:24:08
2276214,https://stackoverflow.com/questions/2276214/bind-a-java-collection-to-xquery-sequence-from-xquery,"['java', 'collections', 'xquery']",Bind a Java Collection to xQuery sequence from xQuery,2010-02-17 04:48:44,2010-10-08 21:04:54
